customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,event_id,batch_date,score,predicted_label,priority_band,case_status,analyst_owner,sla_hours_remaining
1139-WUOAH,Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,evt_000986,2026-02-19,0.07960880790362532,0,Low,Queued,M. Ali,18
4672-FOTSD,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,evt_000987,2026-02-19,0.48229601847549436,0,Moderate,Resolved,M. Ali,15
0668-OGMHD,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,evt_000988,2026-02-19,0.5028423875336605,1,High,New,S. Fatima,46
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,evt_000989,2026-02-19,0.09906697843486068,0,Low,Resolved,R. Ahmed,11
4522-AKYLR,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,evt_000990,2026-02-19,0.6381386167959177,1,High,New,Unassigned,34
2309-OSFEU,Male,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,evt_000991,2026-02-19,0.7607523295476686,1,Critical,Queued,Unassigned,43
3896-RCYYE,Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,evt_000992,2026-02-19,0.2488008915512663,0,Low,Investigating,R. Ahmed,38
0963-ZBDRN,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,evt_000993,2026-02-19,0.7570613283144161,1,Critical,Queued,R. Ahmed,38
0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,evt_000994,2026-02-19,0.8293333358119728,1,Critical,Queued,M. Ali,9
0017-IUDMW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,evt_000995,2026-02-19,0.10954464085294698,0,Low,Queued,Unassigned,8
0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,evt_000996,2026-02-19,0.08848758448591246,0,Low,New,M. Ali,38
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,evt_000997,2026-02-19,0.64313648744834,1,High,New,A. Khan,36
4013-GUXND,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,20.8,evt_000998,2026-02-19,0.3825802101471995,0,Moderate,New,Unassigned,36
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,evt_000999,2026-02-19,0.027888188784240556,0,Low,Queued,Unassigned,21
0513-RBGPE,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,evt_001000,2026-02-19,0.0625515138798659,0,Low,Queued,M. Ali,26
1754-GKYPY,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,evt_001001,2026-02-19,0.8224600859176744,1,Critical,New,R. Ahmed,2
5240-CAOYT,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,evt_001002,2026-02-19,0.29732564544705703,0,Moderate,Resolved,S. Fatima,15
6060-QBMGV,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,evt_001003,2026-02-19,0.008365387035414675,0,Low,New,M. Ali,26
9052-DHNKM,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,evt_001004,2026-02-19,0.22813503776960167,0,Low,Queued,M. Ali,7
6917-FIJHC,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,evt_001005,2026-02-19,0.014239694736941193,0,Low,New,A. Khan,7
8805-JNRAZ,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,103.7,evt_001006,2026-02-19,0.5438227155325351,1,High,New,R. Ahmed,4
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,evt_001007,2026-02-19,0.4865511157611826,0,Moderate,Investigating,S. Fatima,11
9576-SYUHJ,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,evt_001008,2026-02-19,0.701112654555974,1,High,Queued,S. Fatima,47
7054-ENNGU,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,evt_001009,2026-02-19,0.47788945202217126,0,Moderate,New,M. Ali,34
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,evt_001010,2026-02-19,0.8000728815040725,1,Critical,Resolved,Unassigned,45
3422-LYEPQ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,evt_001011,2026-02-19,0.8363752644691168,1,Critical,Investigating,R. Ahmed,13
9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,evt_001012,2026-02-19,0.023851016120957802,0,Low,Investigating,Unassigned,29
7392-YYPYJ,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95,evt_001013,2026-02-19,0.8664809769608786,1,Critical,Investigating,A. Khan,43
9381-NDKME,Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,evt_001014,2026-02-19,0.6503865459261154,1,High,Resolved,R. Ahmed,18
1942-OQFRW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,evt_001015,2026-02-19,0.678965088841749,1,High,New,Unassigned,32
1629-DQQVB,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,evt_001016,2026-02-19,0.3558183584151434,0,Moderate,Queued,M. Ali,33
7691-XVTZH,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,evt_001017,2026-02-19,0.18778711542110763,0,Low,Queued,M. Ali,40
5921-NGYRH,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,evt_001018,2026-02-19,0.3167528111707054,0,Moderate,New,M. Ali,46
5297-MDOIR,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,evt_001019,2026-02-19,0.17248023952092767,0,Low,New,M. Ali,30
7603-USHJS,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,evt_001020,2026-02-19,0.7569330336834481,1,Critical,New,S. Fatima,28
8788-DOXSU,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,evt_001021,2026-02-19,0.14431917589485851,0,Low,Queued,M. Ali,41
3317-VLGQT,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,evt_001022,2026-02-19,0.8519104333404447,1,Critical,Investigating,M. Ali,33
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,evt_001023,2026-02-19,0.22953528818586497,0,Low,Investigating,R. Ahmed,18
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,evt_001024,2026-02-19,0.8529587898145865,1,Critical,New,A. Khan,30
4983-CLMLV,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,evt_001025,2026-02-19,0.580022346933499,1,High,New,M. Ali,27
2212-LYASK,Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,evt_001026,2026-02-19,0.33844192378070254,0,Moderate,Queued,R. Ahmed,12
3858-XHYJO,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,evt_001027,2026-02-19,0.4081574633829954,0,Moderate,Queued,A. Khan,25
8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,evt_001028,2026-02-19,0.13965542000099218,0,Low,Resolved,M. Ali,30
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,evt_001029,2026-02-19,0.030488348346322417,0,Low,Investigating,M. Ali,43
1131-SUEKT,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.45,6145.2,evt_001030,2026-02-19,0.27092399077973706,0,Moderate,Resolved,A. Khan,28
0121-SNYRK,Male,0,No,No,50,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,evt_001031,2026-02-19,0.10214585849542142,0,Low,Investigating,S. Fatima,9
1370-GGAWX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,evt_001032,2026-02-19,0.5488621298901998,1,High,Resolved,A. Khan,47
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,evt_001033,2026-02-19,0.09131521338255208,0,Low,Queued,M. Ali,28
6713-OKOMC,Female,0,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.9,evt_001034,2026-02-19,0.5182172766950146,1,High,New,Unassigned,15
4560-WQAQW,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,evt_001035,2026-02-19,0.07290137166935234,0,Low,New,Unassigned,36
7471-MQPOS,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,evt_001036,2026-02-19,0.09088146303015446,0,Low,New,M. Ali,19
7184-LRUUR,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,1441.8,evt_001037,2026-02-19,0.24644154282799552,0,Low,New,M. Ali,19
7311-MQJCH,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,evt_001038,2026-02-19,0.26115505243593323,0,Moderate,New,S. Fatima,40
2696-RZVZW,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,evt_001039,2026-02-19,0.0116979799016212,0,Low,Resolved,Unassigned,41
7853-WNZSY,Male,0,No,No,1,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.48,19.75,evt_001040,2026-02-26,0.28941552244846447,0,Moderate,New,Unassigned,26
5223-UZAVK,Male,0,No,No,64,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.08,6603.8,evt_001041,2026-02-26,0.21854732500316956,0,Low,Resolved,A. Khan,19
9278-VZKCD,Female,1,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.1,5647.95,evt_001042,2026-02-26,0.2953223755797266,0,Moderate,Investigating,A. Khan,41
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.53,102.45,evt_001043,2026-02-26,0.81389733689694,1,Critical,Queued,S. Fatima,9
1707-HABPF,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.57,4126.35,evt_001044,2026-02-26,0.5735446658881472,1,High,Investigating,Unassigned,36
0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,93.56,4959.6,evt_001045,2026-02-26,0.48748825400023726,0,Moderate,New,Unassigned,28
3967-KXAPS,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.08,6719.9,evt_001046,2026-02-26,0.10121288871725138,0,Low,Queued,A. Khan,41
0506-LVNGN,Female,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.18,349.65,evt_001047,2026-02-26,0.4702284921460789,0,Moderate,New,R. Ahmed,21
9248-OJYKK,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),85.55,76.45,evt_001048,2026-02-26,0.7078737555557282,1,High,Resolved,A. Khan,40
8819-ZBYNA,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,116.61,6393.65,evt_001049,2026-02-26,0.048833334227749964,0,Low,New,R. Ahmed,2
5702-KVQRD,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.81,5832.65,evt_001050,2026-02-26,0.31976807450162525,0,Moderate,New,Unassigned,36
6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),64.11,1916.0,evt_001051,2026-02-26,0.2467036113106492,0,Low,Investigating,S. Fatima,5
4248-QPAVC,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,95.93,1463.45,evt_001052,2026-02-26,0.33357481586959226,0,Moderate,Queued,A. Khan,31
5863-OOKCL,Female,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.39,163.2,evt_001053,2026-02-26,0.49386016459685916,0,Moderate,Queued,R. Ahmed,10
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.05,2227.1,evt_001054,2026-02-26,0.2815741520682563,0,Moderate,Queued,S. Fatima,46
9128-CPXKI,Female,0,No,No,59,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,102.36,5655.45,evt_001055,2026-02-26,0.31396415770783054,0,Moderate,New,Unassigned,37
5825-XJOCM,Male,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.55,3035.35,evt_001056,2026-02-26,0.5065608322257632,1,High,Investigating,M. Ali,6
5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.77,7386.05,evt_001057,2026-02-26,0.2932834021011768,0,Moderate,New,Unassigned,43
4329-YPDDQ,Male,0,No,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),126.89,2203.7,evt_001058,2026-02-26,0.22518094028770966,0,Low,New,M. Ali,13
6286-SUUWT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.28,19.95,evt_001059,2026-02-26,0.45431230867361916,0,Moderate,New,A. Khan,27
0952-KMEEH,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.84,1230.25,evt_001060,2026-02-26,0.7028841671738406,1,High,New,M. Ali,5
2649-HWLYB,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.18,4929.55,evt_001061,2026-02-26,0.31195465618141643,0,Moderate,New,A. Khan,6
7426-WEIJX,Male,1,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),96.6,4859.1,evt_001062,2026-02-26,0.02654468097862468,0,Low,Queued,M. Ali,13
2923-ARZLG,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.88,,evt_001063,2026-02-26,0.7833924053199284,1,Critical,New,R. Ahmed,26
3312-UUMZW,Male,0,Yes,No,32,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.17,3145.9,evt_001064,2026-02-26,0.6055604900480139,1,High,New,A. Khan,26
8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.03,700.85,evt_001065,2026-02-26,0.8633617775843925,1,Critical,Queued,A. Khan,41
3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),85.24,4868.4,evt_001066,2026-02-26,0.06252332827540977,0,Low,New,A. Khan,9
4299-OPXEJ,Female,0,No,No,56,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.32,1080.55,evt_001067,2026-02-26,0.178999081222779,0,Low,Investigating,A. Khan,36
8190-ZTQFB,Male,0,No,No,41,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.78,2075.1,evt_001068,2026-02-26,0.7842422916397074,1,Critical,Resolved,Unassigned,2
2428-ZMCTB,Male,0,No,No,10,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.63,208.25,evt_001069,2026-02-26,0.21281128839200827,0,Low,Queued,Unassigned,15
9866-OCCKE,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,137.02,8075.35,evt_001070,2026-02-26,0.40418379123095055,0,Moderate,Resolved,A. Khan,10
3794-NFNCH,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,54.78,1474.9,evt_001071,2026-02-26,0.6246989247536938,1,High,New,Unassigned,7
1574-DYCWE,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.73,1028.75,evt_001072,2026-02-26,0.07679762209724164,0,Low,New,Unassigned,28
5442-BXVND,Female,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.98,838.5,evt_001073,2026-02-26,0.09825084921879557,0,Low,Investigating,Unassigned,43
1335-NTIUC,Male,0,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.87,190.25,evt_001074,2026-02-26,0.8945329302189934,1,Critical,Investigating,M. Ali,32
7515-LODFU,Male,1,No,No,69,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.11,1356.3,evt_001075,2026-02-26,0.06812963742946793,0,Low,Investigating,M. Ali,41
5186-SAMNZ,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.36,69.5,evt_001076,2026-02-26,0.8106057430777344,1,Critical,New,S. Fatima,29
2077-MPJQO,Male,1,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.65,533.05,evt_001077,2026-02-26,0.6483258531278029,1,High,Investigating,Unassigned,4
9866-QEVEE,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.07,1532.45,evt_001078,2026-02-26,0.8376756855326526,1,Critical,New,Unassigned,17
2478-EEWWM,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.35,2666.75,evt_001079,2026-02-26,0.7540164399838267,1,Critical,New,S. Fatima,39
6784-XYJAE,Female,0,No,No,36,Yes,Yes,No,No,No,Yes,No,No,No,One year,No,Electronic check,64.98,1941.5,evt_001080,2026-02-26,0.2768177117209833,0,Moderate,New,M. Ali,4
2325-NBPZG,Female,0,No,No,3,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.93,233.65,evt_001081,2026-02-26,0.44347321887679514,0,Moderate,Resolved,Unassigned,6
9992-UJOEL,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,54.33,92.75,evt_001082,2026-02-26,0.5157589090557898,1,High,New,Unassigned,40
6507-ZJSUR,Male,1,Yes,No,23,Yes,No,No,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),102.56,2117.25,evt_001083,2026-02-26,0.3877795125640701,0,Moderate,Investigating,S. Fatima,4
5609-CEBID,Female,1,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),106.05,1782.4,evt_001084,2026-02-26,0.43291744199373483,0,Moderate,Queued,R. Ahmed,46
4098-NAUKP,Male,1,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,95.92,5683.6,evt_001085,2026-02-26,0.04407721700459172,0,Low,Investigating,S. Fatima,36
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,110.55,1818.3,evt_001086,2026-02-26,0.21407590092777792,0,Low,Investigating,S. Fatima,32
8455-HIRAQ,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),50.38,369.3,evt_001087,2026-02-26,0.6299271077110623,1,High,Investigating,S. Fatima,26
6223-DHJGV,Female,0,No,No,42,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.97,958.1,evt_001088,2026-02-26,0.3505606690137116,0,Moderate,New,Unassigned,6
5917-RYRMG,Male,1,No,No,32,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.26,587.7,evt_001089,2026-02-26,0.340743951410389,0,Moderate,New,Unassigned,21
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.23,2320.8,evt_001090,2026-02-26,0.29843767403596055,0,Moderate,Queued,S. Fatima,39
